ann_id,district,lat,lon,conf,crop
5301,房山区,39.804098,115.775237,0.526,park_crops/房山区/39.804098_115.775237_5301.jpg
5303,房山区,39.634137,116.133931,0.526,park_crops/房山区/39.634137_116.133931_5303.jpg
5305,房山区,39.722716,116.207482,0.523,park_crops/房山区/39.722716_116.207482_5305.jpg
5306,房山区,39.727514,116.023811,0.522,park_crops/房山区/39.727514_116.023811_5306.jpg
5307,房山区,39.818654,116.044797,0.52,park_crops/房山区/39.818654_116.044797_5307.jpg
5308,房山区,39.628837,116.129087,0.52,park_crops/房山区/39.628837_116.129087_5308.jpg
5309,房山区,39.648420,116.095284,0.517,park_crops/房山区/39.648420_116.095284_5309.jpg
5310,房山区,39.646053,115.886591,0.517,park_crops/房山区/39.646053_115.886591_5310.jpg
5312,房山区,39.577490,115.701642,0.516,park_crops/房山区/39.577490_115.701642_5312.jpg
5314,房山区,39.639648,115.947967,0.513,park_crops/房山区/39.639648_115.947967_5314.jpg
5315,房山区,39.605028,116.194595,0.511,park_crops/房山区/39.605028_116.194595_5315.jpg
5316,房山区,39.579393,116.066030,0.508,park_crops/房山区/39.579393_116.066030_5316.jpg
5317,房山区,39.688669,116.188266,0.504,park_crops/房山区/39.688669_116.188266_5317.jpg
5318,房山区,39.675024,116.051841,0.501,park_crops/房山区/39.675024_116.051841_5318.jpg
5319,房山区,39.578513,115.750342,0.5,park_crops/房山区/39.578513_115.750342_5319.jpg
5321,房山区,39.785277,115.995172,0.492,park_crops/房山区/39.785277_115.995172_5321.jpg
5322,房山区,39.729411,115.635386,0.492,park_crops/房山区/39.729411_115.635386_5322.jpg
5323,房山区,39.609359,115.986192,0.49,park_crops/房山区/39.609359_115.986192_5323.jpg
5324,房山区,39.799783,116.039414,0.486,park_crops/房山区/39.799783_116.039414_5324.jpg
5325,房山区,39.792984,116.240546,0.486,park_crops/房山区/39.792984_116.240546_5325.jpg
5326,房山区,39.772518,115.765653,0.485,park_crops/房山区/39.772518_115.765653_5326.jpg
5327,房山区,39.720927,116.208377,0.485,park_crops/房山区/39.720927_116.208377_5327.jpg
5328,房山区,39.724416,116.106719,0.483,park_crops/房山区/39.724416_116.106719_5328.jpg
5329,房山区,39.690761,116.203549,0.483,park_crops/房山区/39.690761_116.203549_5329.jpg
5330,房山区,39.745235,116.041319,0.48,park_crops/房山区/39.745235_116.041319_5330.jpg
5331,房山区,39.630002,116.201318,0.48,park_crops/房山区/39.630002_116.201318_5331.jpg
5332,房山区,39.680570,116.143301,0.478,park_crops/房山区/39.680570_116.143301_5332.jpg
5333,房山区,39.689356,116.154914,0.476,park_crops/房山区/39.689356_116.154914_5333.jpg
5335,房山区,39.672426,116.196730,0.474,park_crops/房山区/39.672426_116.196730_5335.jpg
5336,房山区,39.623171,115.797247,0.473,park_crops/房山区/39.623171_115.797247_5336.jpg
5339,房山区,39.669854,116.110745,0.469,park_crops/房山区/39.669854_116.110745_5339.jpg
5341,房山区,39.714111,115.818540,0.465,park_crops/房山区/39.714111_115.818540_5341.jpg
5342,房山区,39.757201,115.720659,0.461,park_crops/房山区/39.757201_115.720659_5342.jpg
5343,房山区,39.660884,116.016885,0.46,park_crops/房山区/39.660884_116.016885_5343.jpg
5344,房山区,39.648537,116.203106,0.46,park_crops/房山区/39.648537_116.203106_5344.jpg
5345,房山区,39.689202,115.972537,0.456,park_crops/房山区/39.689202_115.972537_5345.jpg
5346,房山区,39.650791,116.052402,0.455,park_crops/房山区/39.650791_116.052402_5346.jpg
5347,房山区,39.596597,115.799951,0.455,park_crops/房山区/39.596597_115.799951_5347.jpg
5348,房山区,39.784556,115.996809,0.453,park_crops/房山区/39.784556_115.996809_5348.jpg
5349,房山区,39.777938,116.028497,0.453,park_crops/房山区/39.777938_116.028497_5349.jpg
5350,房山区,39.757685,116.119450,0.453,park_crops/房山区/39.757685_116.119450_5350.jpg
5351,房山区,39.895789,115.765657,0.452,park_crops/房山区/39.895789_115.765657_5351.jpg
5353,房山区,39.755644,116.067759,0.451,park_crops/房山区/39.755644_116.067759_5353.jpg
5354,房山区,39.635622,115.882003,0.451,park_crops/房山区/39.635622_115.882003_5354.jpg
5355,房山区,39.684866,115.997522,0.449,park_crops/房山区/39.684866_115.997522_5355.jpg
5357,房山区,39.579096,115.776880,0.446,park_crops/房山区/39.579096_115.776880_5357.jpg
5361,房山区,39.618852,115.902016,0.445,park_crops/房山区/39.618852_115.902016_5361.jpg
5362,房山区,39.804687,116.062639,0.444,park_crops/房山区/39.804687_116.062639_5362.jpg
5364,房山区,39.585105,115.997641,0.444,park_crops/房山区/39.585105_115.997641_5364.jpg
5365,房山区,39.804129,115.925058,0.443,park_crops/房山区/39.804129_115.925058_5365.jpg
5366,房山区,39.682102,115.969165,0.443,park_crops/房山区/39.682102_115.969165_5366.jpg
5367,房山区,39.511651,115.818152,0.443,park_crops/房山区/39.511651_115.818152_5367.jpg
5368,房山区,39.619313,116.157608,0.442,park_crops/房山区/39.619313_116.157608_5368.jpg
5369,房山区,39.606008,116.194495,0.442,park_crops/房山区/39.606008_116.194495_5369.jpg
5371,房山区,39.585860,116.200009,0.438,park_crops/房山区/39.585860_116.200009_5371.jpg
5373,房山区,39.664285,115.940863,0.437,park_crops/房山区/39.664285_115.940863_5373.jpg
5375,房山区,39.667403,115.873768,0.435,park_crops/房山区/39.667403_115.873768_5375.jpg
5376,房山区,39.676341,115.928794,0.434,park_crops/房山区/39.676341_115.928794_5376.jpg
5377,房山区,39.623660,115.966970,0.434,park_crops/房山区/39.623660_115.966970_5377.jpg
5378,房山区,39.551620,115.736163,0.434,park_crops/房山区/39.551620_115.736163_5378.jpg
5380,房山区,39.564339,115.957912,0.43,park_crops/房山区/39.564339_115.957912_5380.jpg
5381,房山区,39.824212,115.907267,0.429,park_crops/房山区/39.824212_115.907267_5381.jpg
5382,房山区,39.721441,116.023463,0.429,park_crops/房山区/39.721441_116.023463_5382.jpg
5383,房山区,39.647302,115.731295,0.429,park_crops/房山区/39.647302_115.731295_5383.jpg
5384,房山区,39.647286,116.088758,0.429,park_crops/房山区/39.647286_116.088758_5384.jpg
5385,房山区,39.649450,115.905200,0.428,park_crops/房山区/39.649450_115.905200_5385.jpg
5386,房山区,39.659406,116.203932,0.428,park_crops/房山区/39.659406_116.203932_5386.jpg
5387,房山区,39.643178,115.865138,0.428,park_crops/房山区/39.643178_115.865138_5387.jpg
5388,房山区,39.764948,115.705163,0.426,park_crops/房山区/39.764948_115.705163_5388.jpg
5389,房山区,39.738898,116.082369,0.425,park_crops/房山区/39.738898_116.082369_5389.jpg
5390,房山区,39.795443,115.851601,0.423,park_crops/房山区/39.795443_115.851601_5390.jpg
5391,房山区,39.580592,116.211654,0.422,park_crops/房山区/39.580592_116.211654_5391.jpg
5394,房山区,39.622186,115.845606,0.418,park_crops/房山区/39.622186_115.845606_5394.jpg
5396,房山区,39.661824,116.075277,0.416,park_crops/房山区/39.661824_116.075277_5396.jpg
5397,房山区,39.608903,116.207209,0.416,park_crops/房山区/39.608903_116.207209_5397.jpg
5398,房山区,39.564647,115.841111,0.416,park_crops/房山区/39.564647_115.841111_5398.jpg
5399,房山区,39.669888,115.937612,0.415,park_crops/房山区/39.669888_115.937612_5399.jpg
5400,房山区,39.551082,115.735049,0.415,park_crops/房山区/39.551082_115.735049_5400.jpg
5401,房山区,39.820050,115.873836,0.414,park_crops/房山区/39.820050_115.873836_5401.jpg
5402,房山区,39.773745,115.831424,0.414,park_crops/房山区/39.773745_115.831424_5402.jpg
5403,房山区,39.703708,116.025078,0.414,park_crops/房山区/39.703708_116.025078_5403.jpg
5404,房山区,39.634396,116.125772,0.414,park_crops/房山区/39.634396_116.125772_5404.jpg
5405,房山区,39.827810,115.840297,0.413,park_crops/房山区/39.827810_115.840297_5405.jpg
5406,房山区,39.743374,116.139235,0.413,park_crops/房山区/39.743374_116.139235_5406.jpg
5407,房山区,39.737640,116.066090,0.413,park_crops/房山区/39.737640_116.066090_5407.jpg
5408,房山区,39.703160,115.984040,0.413,park_crops/房山区/39.703160_115.984040_5408.jpg
5409,房山区,39.534521,115.789452,0.413,park_crops/房山区/39.534521_115.789452_5409.jpg
5410,房山区,39.623060,115.877331,0.411,park_crops/房山区/39.623060_115.877331_5410.jpg
5411,房山区,39.724557,116.223184,0.41,park_crops/房山区/39.724557_116.223184_5411.jpg
5412,房山区,39.647458,115.844399,0.41,park_crops/房山区/39.647458_115.844399_5412.jpg
5413,房山区,39.744805,116.147265,0.408,park_crops/房山区/39.744805_116.147265_5413.jpg
5414,房山区,39.601502,115.734776,0.408,park_crops/房山区/39.601502_115.734776_5414.jpg
5416,房山区,39.749186,116.052158,0.407,park_crops/房山区/39.749186_116.052158_5416.jpg
5417,房山区,39.665055,116.209824,0.406,park_crops/房山区/39.665055_116.209824_5417.jpg
5418,房山区,39.633857,116.202877,0.406,park_crops/房山区/39.633857_116.202877_5418.jpg
5419,房山区,39.633450,116.121348,0.403,park_crops/房山区/39.633450_116.121348_5419.jpg
5420,房山区,39.693380,115.848981,0.402,park_crops/房山区/39.693380_115.848981_5420.jpg
5421,房山区,39.537697,115.800167,0.401,park_crops/房山区/39.537697_115.800167_5421.jpg
5422,房山区,39.659141,116.111422,0.4,park_crops/房山区/39.659141_116.111422_5422.jpg
3741,昌平区,40.169713,116.200202,0.882,park_crops/昌平区/40.169713_116.200202_3741.jpg
3743,昌平区,40.100856,115.956654,0.877,park_crops/昌平区/40.100856_115.956654_3743.jpg
3768,昌平区,40.166068,116.130131,0.774,park_crops/昌平区/40.166068_116.130131_3768.jpg
3769,昌平区,40.227121,116.265086,0.762,park_crops/昌平区/40.227121_116.265086_3769.jpg
3770,昌平区,40.143808,116.305312,0.761,park_crops/昌平区/40.143808_116.305312_3770.jpg
3774,昌平区,40.198983,116.059191,0.74,park_crops/昌平区/40.198983_116.059191_3774.jpg
3775,昌平区,40.198091,116.198815,0.737,park_crops/昌平区/40.198091_116.198815_3775.jpg
3777,昌平区,40.110817,116.395764,0.727,park_crops/昌平区/40.110817_116.395764_3777.jpg
3778,昌平区,40.156005,116.178662,0.718,park_crops/昌平区/40.156005_116.178662_3778.jpg
3779,昌平区,40.139570,116.149865,0.708,park_crops/昌平区/40.139570_116.149865_3779.jpg
3781,昌平区,40.181659,116.429622,0.701,park_crops/昌平区/40.181659_116.429622_3781.jpg
3782,昌平区,40.138832,116.275457,0.697,park_crops/昌平区/40.138832_116.275457_3782.jpg
3783,昌平区,40.255973,116.268108,0.692,park_crops/昌平区/40.255973_116.268108_3783.jpg
3786,昌平区,40.223726,116.106389,0.683,park_crops/昌平区/40.223726_116.106389_3786.jpg
3788,昌平区,40.165442,116.048708,0.675,park_crops/昌平区/40.165442_116.048708_3788.jpg
3791,昌平区,40.173528,116.197729,0.669,park_crops/昌平区/40.173528_116.197729_3791.jpg
3792,昌平区,40.089075,116.321295,0.668,park_crops/昌平区/40.089075_116.321295_3792.jpg
3794,昌平区,40.098369,116.337887,0.654,park_crops/昌平区/40.098369_116.337887_3794.jpg
3796,昌平区,40.245593,116.477779,0.651,park_crops/昌平区/40.245593_116.477779_3796.jpg
3797,昌平区,40.149804,116.357462,0.651,park_crops/昌平区/40.149804_116.357462_3797.jpg
3798,昌平区,40.133246,116.348584,0.651,park_crops/昌平区/40.133246_116.348584_3798.jpg
3803,昌平区,40.271291,116.202911,0.641,park_crops/昌平区/40.271291_116.202911_3803.jpg
3804,昌平区,40.177356,116.415622,0.64,park_crops/昌平区/40.177356_116.415622_3804.jpg
3805,昌平区,40.161617,116.312140,0.634,park_crops/昌平区/40.161617_116.312140_3805.jpg
3807,昌平区,40.286327,116.134514,0.627,park_crops/昌平区/40.286327_116.134514_3807.jpg
3808,昌平区,40.223750,116.109094,0.627,park_crops/昌平区/40.223750_116.109094_3808.jpg
3809,昌平区,40.331825,116.360669,0.623,park_crops/昌平区/40.331825_116.360669_3809.jpg
3810,昌平区,40.289860,116.067273,0.623,park_crops/昌平区/40.289860_116.067273_3810.jpg
3812,昌平区,40.202344,116.054373,0.618,park_crops/昌平区/40.202344_116.054373_3812.jpg
3813,昌平区,40.189011,116.186534,0.618,park_crops/昌平区/40.189011_116.186534_3813.jpg
3814,昌平区,40.171229,116.348882,0.618,park_crops/昌平区/40.171229_116.348882_3814.jpg
3815,昌平区,40.138035,116.430821,0.618,park_crops/昌平区/40.138035_116.430821_3815.jpg
3817,昌平区,40.238725,116.201835,0.615,park_crops/昌平区/40.238725_116.201835_3817.jpg
3819,昌平区,40.139683,116.157559,0.613,park_crops/昌平区/40.139683_116.157559_3819.jpg
3750,昌平区,40.178637,116.292990,0.856,park_crops/昌平区/40.178637_116.292990_3750.jpg
3785,昌平区,40.202078,116.400560,0.685,park_crops/昌平区/40.202078_116.400560_3785.jpg
3802,昌平区,40.188910,116.457919,0.642,park_crops/昌平区/40.188910_116.457919_3802.jpg
3820,昌平区,40.160130,116.457680,0.609,park_crops/昌平区/40.160130_116.457680_3820.jpg
3838,昌平区,40.191303,116.330429,0.576,park_crops/昌平区/40.191303_116.330429_3838.jpg
3857,昌平区,40.194229,116.149316,0.563,park_crops/昌平区/40.194229_116.149316_3857.jpg
3874,昌平区,40.190556,116.444484,0.527,park_crops/昌平区/40.190556_116.444484_3874.jpg
3892,昌平区,40.226850,116.207094,0.498,park_crops/昌平区/40.226850_116.207094_3892.jpg
3910,昌平区,40.208883,116.141304,0.483,park_crops/昌平区/40.208883_116.141304_3910.jpg
3928,昌平区,40.115879,116.406701,0.475,park_crops/昌平区/40.115879_116.406701_3928.jpg
3946,昌平区,40.164895,116.305881,0.462,park_crops/昌平区/40.164895_116.305881_3946.jpg
3964,昌平区,40.195861,116.009448,0.452,park_crops/昌平区/40.195861_116.009448_3964.jpg
3982,昌平区,40.200761,116.460035,0.441,park_crops/昌平区/40.200761_116.460035_3982.jpg
4000,昌平区,40.288224,116.262886,0.428,park_crops/昌平区/40.288224_116.262886_4000.jpg
4018,昌平区,40.213678,116.160218,0.413,park_crops/昌平区/40.213678_116.160218_4018.jpg
3821,昌平区,40.129733,116.413515,0.601,park_crops/昌平区/40.129733_116.413515_3821.jpg
3822,昌平区,40.044827,116.373836,0.601,park_crops/昌平区/40.044827_116.373836_3822.jpg
3823,昌平区,40.312421,116.318391,0.6,park_crops/昌平区/40.312421_116.318391_3823.jpg
3824,昌平区,40.207342,116.073288,0.598,park_crops/昌平区/40.207342_116.073288_3824.jpg
3825,昌平区,40.116118,116.265419,0.595,park_crops/昌平区/40.116118_116.265419_3825.jpg
3826,昌平区,40.121521,116.124603,0.593,park_crops/昌平区/40.121521_116.124603_3826.jpg
3827,昌平区,40.158247,116.088299,0.588,park_crops/昌平区/40.158247_116.088299_3827.jpg
3828,昌平区,40.324937,116.375772,0.587,park_crops/昌平区/40.324937_116.375772_3828.jpg
3829,昌平区,40.251926,116.176886,0.585,park_crops/昌平区/40.251926_116.176886_3829.jpg
3830,昌平区,40.156545,116.128714,0.585,park_crops/昌平区/40.156545_116.128714_3830.jpg
3831,昌平区,40.100842,116.347947,0.585,park_crops/昌平区/40.100842_116.347947_3831.jpg
3832,昌平区,40.226331,116.324620,0.584,park_crops/昌平区/40.226331_116.324620_3832.jpg
3834,昌平区,40.158459,116.291837,0.582,park_crops/昌平区/40.158459_116.291837_3834.jpg
3836,昌平区,40.300396,116.389628,0.578,park_crops/昌平区/40.300396_116.389628_3836.jpg
3837,昌平区,40.199535,116.053963,0.577,park_crops/昌平区/40.199535_116.053963_3837.jpg
3839,昌平区,40.291898,116.176054,0.575,park_crops/昌平区/40.291898_116.176054_3839.jpg
3840,昌平区,40.187777,116.393790,0.575,park_crops/昌平区/40.187777_116.393790_3840.jpg
3841,昌平区,40.145983,116.016468,0.575,park_crops/昌平区/40.145983_116.016468_3841.jpg
3843,昌平区,40.197823,116.319825,0.572,park_crops/昌平区/40.197823_116.319825_3843.jpg
3844,昌平区,40.142638,115.975551,0.572,park_crops/昌平区/40.142638_115.975551_3844.jpg
3845,昌平区,40.143330,115.989902,0.572,park_crops/昌平区/40.143330_115.989902_3845.jpg
3846,昌平区,40.182482,116.057903,0.57,park_crops/昌平区/40.182482_116.057903_3846.jpg
3847,昌平区,40.224192,116.394273,0.569,park_crops/昌平区/40.224192_116.394273_3847.jpg
3848,昌平区,40.207095,116.359000,0.569,park_crops/昌平区/40.207095_116.359000_3848.jpg
3849,昌平区,40.134460,116.128505,0.569,park_crops/昌平区/40.134460_116.128505_3849.jpg
3850,昌平区,40.233935,116.467910,0.568,park_crops/昌平区/40.233935_116.467910_3850.jpg
3851,昌平区,40.170492,116.403442,0.568,park_crops/昌平区/40.170492_116.403442_3851.jpg
3852,昌平区,40.307274,116.327040,0.566,park_crops/昌平区/40.307274_116.327040_3852.jpg
3853,昌平区,40.157472,116.182583,0.566,park_crops/昌平区/40.157472_116.182583_3853.jpg
3854,昌平区,40.156004,116.329398,0.566,park_crops/昌平区/40.156004_116.329398_3854.jpg
3858,昌平区,40.169724,116.285650,0.56,park_crops/昌平区/40.169724_116.285650_3858.jpg
3860,昌平区,40.199910,116.041872,0.558,park_crops/昌平区/40.199910_116.041872_3860.jpg
3861,昌平区,40.171387,115.891015,0.556,park_crops/昌平区/40.171387_115.891015_3861.jpg
3862,昌平区,40.220111,116.073757,0.555,park_crops/昌平区/40.220111_116.073757_3862.jpg
3863,昌平区,40.082632,116.409725,0.551,park_crops/昌平区/40.082632_116.409725_3863.jpg
3864,昌平区,40.226088,116.120444,0.55,park_crops/昌平区/40.226088_116.120444_3864.jpg
3865,昌平区,40.091972,116.349641,0.546,park_crops/昌平区/40.091972_116.349641_3865.jpg
3866,昌平区,40.143708,115.949017,0.545,park_crops/昌平区/40.143708_115.949017_3866.jpg
3867,昌平区,40.062739,116.380777,0.543,park_crops/昌平区/40.062739_116.380777_3867.jpg
3868,昌平区,40.209252,116.063757,0.542,park_crops/昌平区/40.209252_116.063757_3868.jpg
3869,昌平区,40.210876,116.151870,0.541,park_crops/昌平区/40.210876_116.151870_3869.jpg
3870,昌平区,40.192316,116.457625,0.541,park_crops/昌平区/40.192316_116.457625_3870.jpg
3871,昌平区,40.238950,116.183242,0.535,park_crops/昌平区/40.238950_116.183242_3871.jpg
3872,昌平区,40.205236,116.142528,0.531,park_crops/昌平区/40.205236_116.142528_3872.jpg
3873,昌平区,40.148063,116.227554,0.529,park_crops/昌平区/40.148063_116.227554_3873.jpg
3875,昌平区,40.321526,116.321227,0.525,park_crops/昌平区/40.321526_116.321227_3875.jpg
3877,昌平区,40.331739,116.285196,0.523,park_crops/昌平区/40.331739_116.285196_3877.jpg
3878,昌平区,40.225127,116.139054,0.523,park_crops/昌平区/40.225127_116.139054_3878.jpg
3879,昌平区,40.210891,116.072683,0.516,park_crops/昌平区/40.210891_116.072683_3879.jpg
3880,昌平区,40.175212,116.087462,0.515,park_crops/昌平区/40.175212_116.087462_3880.jpg
3881,昌平区,40.162354,116.216022,0.515,park_crops/昌平区/40.162354_116.216022_3881.jpg
3883,昌平区,40.123323,116.348449,0.512,park_crops/昌平区/40.123323_116.348449_3883.jpg
3884,昌平区,40.270539,116.142325,0.51,park_crops/昌平区/40.270539_116.142325_3884.jpg
3885,昌平区,40.179722,116.165765,0.51,park_crops/昌平区/40.179722_116.165765_3885.jpg
3886,昌平区,40.156513,116.154882,0.51,park_crops/昌平区/40.156513_116.154882_3886.jpg
3887,昌平区,40.141090,115.907582,0.504,park_crops/昌平区/40.141090_115.907582_3887.jpg
3888,昌平区,40.203836,116.073342,0.502,park_crops/昌平区/40.203836_116.073342_3888.jpg
3889,昌平区,40.171228,116.470411,0.502,park_crops/昌平区/40.171228_116.470411_3889.jpg
3890,昌平区,40.236808,116.185700,0.499,park_crops/昌平区/40.236808_116.185700_3890.jpg
3891,昌平区,40.155213,116.235964,0.499,park_crops/昌平区/40.155213_116.235964_3891.jpg
3894,昌平区,40.226247,116.276233,0.496,park_crops/昌平区/40.226247_116.276233_3894.jpg
3895,昌平区,40.150236,116.308583,0.496,park_crops/昌平区/40.150236_116.308583_3895.jpg
3896,昌平区,40.198731,116.159993,0.494,park_crops/昌平区/40.198731_116.159993_3896.jpg
3897,昌平区,40.130243,116.137225,0.494,park_crops/昌平区/40.130243_116.137225_3897.jpg
3898,昌平区,40.245154,116.330430,0.491,park_crops/昌平区/40.245154_116.330430_3898.jpg
3899,昌平区,40.234798,115.985913,0.49,park_crops/昌平区/40.234798_115.985913_3899.jpg
3900,昌平区,40.212163,116.233106,0.49,park_crops/昌平区/40.212163_116.233106_3900.jpg
3901,昌平区,40.152197,116.261957,0.49,park_crops/昌平区/40.152197_116.261957_3901.jpg
3902,昌平区,40.242216,116.350100,0.489,park_crops/昌平区/40.242216_116.350100_3902.jpg
3903,昌平区,40.188728,116.151260,0.487,park_crops/昌平区/40.188728_116.151260_3903.jpg
3904,昌平区,40.192427,116.155527,0.487,park_crops/昌平区/40.192427_116.155527_3904.jpg
3905,昌平区,40.167653,116.457153,0.487,park_crops/昌平区/40.167653_116.457153_3905.jpg
3906,昌平区,40.146479,115.968511,0.486,park_crops/昌平区/40.146479_115.968511_3906.jpg
3907,昌平区,40.061264,116.334199,0.485,park_crops/昌平区/40.061264_116.334199_3907.jpg
3908,昌平区,40.216681,116.261628,0.484,park_crops/昌平区/40.216681_116.261628_3908.jpg
3911,昌平区,40.243253,116.110867,0.481,park_crops/昌平区/40.243253_116.110867_3911.jpg
3912,昌平区,40.149172,116.373085,0.481,park_crops/昌平区/40.149172_116.373085_3912.jpg
3913,昌平区,40.152470,116.403094,0.481,park_crops/昌平区/40.152470_116.403094_3913.jpg
3915,昌平区,40.278233,116.303793,0.48,park_crops/昌平区/40.278233_116.303793_3915.jpg
3916,昌平区,40.352425,116.229229,0.479,park_crops/昌平区/40.352425_116.229229_3916.jpg
3917,昌平区,40.299850,116.247306,0.479,park_crops/昌平区/40.299850_116.247306_3917.jpg
3918,昌平区,40.149853,116.307180,0.479,park_crops/昌平区/40.149853_116.307180_3918.jpg
3919,昌平区,40.268731,116.183816,0.478,park_crops/昌平区/40.268731_116.183816_3919.jpg
3920,昌平区,40.225465,116.385588,0.478,park_crops/昌平区/40.225465_116.385588_3920.jpg
3921,昌平区,40.185497,116.163538,0.478,park_crops/昌平区/40.185497_116.163538_3921.jpg
3922,昌平区,40.156508,116.278445,0.477,park_crops/昌平区/40.156508_116.278445_3922.jpg
3923,昌平区,40.225646,116.384460,0.476,park_crops/昌平区/40.225646_116.384460_3923.jpg
3924,昌平区,40.169242,116.244328,0.476,park_crops/昌平区/40.169242_116.244328_3924.jpg
3925,昌平区,40.228991,116.102167,0.475,park_crops/昌平区/40.228991_116.102167_3925.jpg
3926,昌平区,40.181579,116.175752,0.475,park_crops/昌平区/40.181579_116.175752_3926.jpg
3927,昌平区,40.181778,116.421516,0.475,park_crops/昌平区/40.181778_116.421516_3927.jpg
3929,昌平区,40.087072,116.444951,0.475,park_crops/昌平区/40.087072_116.444951_3929.jpg
3930,昌平区,40.241967,116.141796,0.471,park_crops/昌平区/40.241967_116.141796_3930.jpg
3931,昌平区,40.157414,116.150803,0.471,park_crops/昌平区/40.157414_116.150803_3931.jpg
3932,昌平区,40.142197,115.882058,0.471,park_crops/昌平区/40.142197_115.882058_3932.jpg
3933,昌平区,40.197964,116.341904,0.47,park_crops/昌平区/40.197964_116.341904_3933.jpg
3934,昌平区,40.183513,116.320175,0.47,park_crops/昌平区/40.183513_116.320175_3934.jpg
3936,昌平区,40.195881,116.078338,0.469,park_crops/昌平区/40.195881_116.078338_3936.jpg
3937,昌平区,40.150480,115.856993,0.469,park_crops/昌平区/40.150480_115.856993_3937.jpg
3938,昌平区,40.220537,116.156115,0.468,park_crops/昌平区/40.220537_116.156115_3938.jpg
3939,昌平区,40.150838,116.454375,0.466,park_crops/昌平区/40.150838_116.454375_3939.jpg
3940,昌平区,40.260028,116.129542,0.464,park_crops/昌平区/40.260028_116.129542_3940.jpg
3941,昌平区,40.260468,116.489782,0.464,park_crops/昌平区/40.260468_116.489782_3941.jpg
3942,昌平区,40.113337,116.374520,0.464,park_crops/昌平区/40.113337_116.374520_3942.jpg
3943,昌平区,40.066750,116.381139,0.464,park_crops/昌平区/40.066750_116.381139_3943.jpg
3945,昌平区,40.159878,115.865582,0.463,park_crops/昌平区/40.159878_115.865582_3945.jpg
3947,昌平区,40.196210,116.042358,0.46,park_crops/昌平区/40.196210_116.042358_3947.jpg
3948,昌平区,40.157707,115.867035,0.46,park_crops/昌平区/40.157707_115.867035_3948.jpg
3949,昌平区,40.150694,116.286615,0.46,park_crops/昌平区/40.150694_116.286615_3949.jpg
3950,昌平区,40.142419,116.305825,0.46,park_crops/昌平区/40.142419_116.305825_3950.jpg
3951,昌平区,40.358479,116.308233,0.459,park_crops/昌平区/40.358479_116.308233_3951.jpg
3952,昌平区,40.241752,116.285018,0.459,park_crops/昌平区/40.241752_116.285018_3952.jpg
3953,昌平区,40.287008,116.333490,0.457,park_crops/昌平区/40.287008_116.333490_3953.jpg
3954,昌平区,40.202837,116.428912,0.457,park_crops/昌平区/40.202837_116.428912_3954.jpg
3955,昌平区,40.156050,116.474865,0.457,park_crops/昌平区/40.156050_116.474865_3955.jpg
3956,昌平区,40.143071,116.260041,0.456,park_crops/昌平区/40.143071_116.260041_3956.jpg
3957,昌平区,40.117915,116.348614,0.456,park_crops/昌平区/40.117915_116.348614_3957.jpg
3958,昌平区,40.071568,116.388936,0.456,park_crops/昌平区/40.071568_116.388936_3958.jpg
3960,昌平区,40.126932,116.266914,0.455,park_crops/昌平区/40.126932_116.266914_3960.jpg
3961,昌平区,40.213591,116.089032,0.454,park_crops/昌平区/40.213591_116.089032_3961.jpg
3962,昌平区,40.165709,116.224131,0.453,park_crops/昌平区/40.165709_116.224131_3962.jpg
3963,昌平区,40.064111,116.319342,0.453,park_crops/昌平区/40.064111_116.319342_3963.jpg
3965,昌平区,40.160988,116.237721,0.452,park_crops/昌平区/40.160988_116.237721_3965.jpg
3966,昌平区,40.152186,116.155798,0.452,park_crops/昌平区/40.152186_116.155798_3966.jpg
3967,昌平区,40.129153,116.259905,0.451,park_crops/昌平区/40.129153_116.259905_3967.jpg
3968,昌平区,40.124680,116.435617,0.451,park_crops/昌平区/40.124680_116.435617_3968.jpg
3969,昌平区,40.061766,116.384784,0.45,park_crops/昌平区/40.061766_116.384784_3969.jpg
3970,昌平区,40.100534,116.358606,0.449,park_crops/昌平区/40.100534_116.358606_3970.jpg
3971,昌平区,40.309894,116.248821,0.448,park_crops/昌平区/40.309894_116.248821_3971.jpg
3972,昌平区,40.222211,116.464070,0.447,park_crops/昌平区/40.222211_116.464070_3972.jpg
3973,昌平区,40.158408,116.056232,0.447,park_crops/昌平区/40.158408_116.056232_3973.jpg
3975,昌平区,40.227065,116.169615,0.446,park_crops/昌平区/40.227065_116.169615_3975.jpg
3976,昌平区,40.170255,116.118617,0.445,park_crops/昌平区/40.170255_116.118617_3976.jpg
3977,昌平区,40.281084,116.361426,0.442,park_crops/昌平区/40.281084_116.361426_3977.jpg
3978,昌平区,40.197711,116.117542,0.442,park_crops/昌平区/40.197711_116.117542_3978.jpg
3979,昌平区,40.184435,116.152219,0.442,park_crops/昌平区/40.184435_116.152219_3979.jpg
3980,昌平区,40.070161,116.364282,0.442,park_crops/昌平区/40.070161_116.364282_3980.jpg
3981,昌平区,40.248756,116.126022,0.441,park_crops/昌平区/40.248756_116.126022_3981.jpg
3984,昌平区,40.114886,116.241475,0.439,park_crops/昌平区/40.114886_116.241475_3984.jpg
3985,昌平区,40.251130,116.175686,0.438,park_crops/昌平区/40.251130_116.175686_3985.jpg
3986,昌平区,40.247991,116.265323,0.438,park_crops/昌平区/40.247991_116.265323_3986.jpg
